year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,flag_zero_votes
1988,WASHINGTON,WA,53,91,73,"HOLMES, LARRY",WORKERS WORLD,FALSE,1440,1865253,20210113,OTHER,FALSE
1988,WASHINGTON,WA,53,91,73,"LAROUCHE, LYNDON, JR.",INDEPENDENT,FALSE,4412,1865253,20210113,OTHER,FALSE
1988,WASHINGTON,WA,53,91,73,"PAUL, RONALD ""RON""",LIBERTARIAN,FALSE,17240,1865253,20210113,LIBERTARIAN,FALSE
1988,WASHINGTON,WA,53,91,73,"WARREN, JAMES ""MAC""",SOCIALIST WORKERS,FALSE,1290,1865253,20210113,OTHER,FALSE
1988,WEST VIRGINIA,WV,54,55,56,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,310065,653311,20210113,REPUBLICAN,FALSE
1988,WEST VIRGINIA,WV,54,55,56,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,341016,653311,20210113,DEMOCRAT,FALSE
1988,WEST VIRGINIA,WV,54,55,56,"FULANI, LENORA",NEW ALLIANCE,FALSE,2230,653311,20210113,OTHER,FALSE
1988,WISCONSIN,WI,55,35,25,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,1047499,2191608,20210113,REPUBLICAN,FALSE
1988,WISCONSIN,WI,55,35,25,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,1126794,2191608,20210113,DEMOCRAT,FALSE
1988,WISCONSIN,WI,55,35,25,SCATTERING,UNKNOWN,FALSE,2273,2191608,20210113,OTHER,FALSE
1988,WISCONSIN,WI,55,35,25,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,15042,2191608,20210113,OTHER,FALSE
1988,WYOMING,WY,56,83,68,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,106867,176551,20210113,REPUBLICAN,FALSE
1988,WYOMING,WY,56,83,68,"DUKAKIS, MICHAEL",DEMOCRAT,FALSE,67113,176551,20210113,DEMOCRAT,FALSE
1988,WYOMING,WY,56,83,68,"FULANI, LENORA",NEW ALLIANCE,FALSE,545,176551,20210113,OTHER,FALSE
1988,WYOMING,WY,56,83,68,"PAUL, RONALD ""RON""",LIBERTARIAN,FALSE,2026,176551,20210113,LIBERTARIAN,FALSE
1992,ALABAMA,AL,1,63,41,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,804283,1688060,20210113,REPUBLICAN,FALSE
1992,ALABAMA,AL,1,63,41,"CLINTON, BILL",DEMOCRAT,FALSE,690080,1688060,20210113,DEMOCRAT,FALSE
1992,ALABAMA,AL,1,63,41,"MARROU, ANDRE",LIBERTARIAN,FALSE,5737,1688060,20210113,LIBERTARIAN,FALSE
1992,ALABAMA,AL,1,63,41,OTHER,INDEPENDENT,FALSE,4128,1688060,20210113,OTHER,FALSE
1992,ALABAMA,AL,1,63,41,"PEROT, ROSS",INDEPENDENT,FALSE,183109,1688060,20210113,OTHER,FALSE
1992,ALABAMA,AL,1,63,41,UNKNOWN/SCATTERING,UNKNOWN,TRUE,723,1688060,20210113,OTHER,FALSE
1992,ALASKA,AK,2,94,81,"BUSH, GEORGE H.W.",REPUBLICAN,FALSE,102000,258506,20210113,REPUBLICAN,FALSE
1992,ALASKA,AK,2,94,81,"CLINTON, BILL",DEMOCRAT,FALSE,78294,258506,20210113,DEMOCRAT,FALSE
